0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Feature,Frequency Density Group
6.093,15.946,4.466,9.053,,,A1,target-child directed speech,high
14.988,5.18,0.483,5.332,,,A1,target-child directed speech,high
24.683,2.373,6.995,9.137,,,A1,target-child directed speech,high
11.617,8.055,3.188,5.755,,,A1,target-child directed speech,high
9.024,13.353,0.644,10.349,,,A1,target-child directed speech,high
12.632,2.982,3.038,2.091,,,A1,target-child directed speech,high
21.763,17.75,2.399,4.261,,,A1,target-child directed speech,high
3.951,5.135,5.105,5.332,,,A1,target-child directed speech,high
3.94,11.73,13.146,9.813,,,A1,target-child directed speech,high
3.275,5.913,3.951,3.754,,,A1,target-child directed speech,high
2.475,5.248,1.535,2.176,,,A1,target-child directed speech,high
11.155,1.854,4.391,7.643,,,A1,target-child directed speech,high
5.067,2.993,4.778,3.275,,,A1,target-child directed speech,high
5.969,1.133,6.533,2.993,,,A1,target-child directed speech,high
18.144,6.195,7.322,6.234,,,A1,target-child directed speech,high
19.384,4.064,1.31,2.514,,,A1,target-child directed speech,high
22.552,0.952,4.74,1.697,,,A1,target-child directed speech,high
0.569,1.967,3.527,7.305,,,A1,target-child directed speech,high
14.424,1.516,4.353,9.278,,,A1,target-child directed speech,high
31.785,13.861,0.257,9.024,,,A1,target-child directed speech,high
4.619,8.647,0.14,2.148,3.436,3.55,C,target-child directed speech,high
21.828,1.965,7.243,1.056,1.483,2.789,C,target-child directed speech,high
2.972,2.52,5.327,2.56,1.605,4.459,C,target-child directed speech,high
6.816,5.718,9.684,2.697,2.887,3.612,C,target-child directed speech,high
30.066,11.485,7.524,1.507,0.012,1.674,C,target-child directed speech,high
29.798,3.07,8.159,9.706,0.659,3.132,C,target-child directed speech,high
15.335,0.049,11.332,4.534,2.972,3.155,C,target-child directed speech,high
2.52,3.521,11.186,1.599,5.169,2.429,C,target-child directed speech,high
8.379,4.528,0.226,2.789,4.656,2.658,C,target-child directed speech,high
4.253,9.752,0.934,7.091,5.968,0.804,C,target-child directed speech,high
9.562,9.562,9.05,4.711,6.914,0.386,C,target-child directed speech,high
4.168,3.07,21.95,0.134,1.721,1.576,C,target-child directed speech,high
13.407,0.507,7.28,6.359,9.843,0.615,C,target-child directed speech,high
3.521,3.063,8.586,9.798,5.199,2.949,C,target-child directed speech,high
13.688,17.16,7.158,0.409,0.561,0.5,C,target-child directed speech,high
12.492,13.505,5.718,3.207,0.47,4.986,C,target-child directed speech,high
7.182,5.169,5.877,6.771,3.155,0.844,C,target-child directed speech,high
3.985,3.338,3.399,1.285,1.66,4.803,C,target-child directed speech,high
2.423,4.809,5.633,3.115,3.466,1.628,C,target-child directed speech,high
7.646,14.414,10.112,6.639,2.911,2.034,C,target-child directed speech,high
1.69,1.69,4.229,0.912,2.209,1.056,C,target-child directed speech,high
2.703,8.739,5.047,10.118,1.117,0.477,C,target-child directed speech,high
7.097,11.668,9.965,1.513,5.236,0.432,C,target-child directed speech,high
14.322,14.603,3.46,7.869,1.91,1.461,C,target-child directed speech,high
1.971,2.52,5.413,2.749,0.812,0.729,C,target-child directed speech,high
0.409,5.45,15.787,3.796,0.256,0.409,C,target-child directed speech,high
11.393,8.836,3.887,3.612,0.866,0.5,C,target-child directed speech,high
16.068,2.52,2.423,0.729,1.819,1.468,C,target-child directed speech,high
11.491,4.619,0.018,12.858,8.647,3.224,C,target-child directed speech,high
32.446,1.147,17.862,0.735,4.717,0.935,C,target-child directed speech,high
13.871,1.141,3.802,3.338,4.473,1.742,C,target-child directed speech,high
12.675,0.958,8.098,5.169,6.823,1.674,C,target-child directed speech,high
10.942,2.703,6.023,2.88,0.354,1.805,C,target-child directed speech,high
8.562,3.436,5.352,2.108,4.833,0.615,C,target-child directed speech,high
1.605,5.175,5.657,1.507,0.873,1.004,C,target-child directed speech,high
20.095,2.52,3.863,1.919,6.731,1.147,C,target-child directed speech,high
23.025,6.176,6.084,1.239,3.216,2.131,C,target-child directed speech,high
15.055,13.505,7.121,0.507,4.314,3.086,C,target-child directed speech,high
16.519,13.23,3.033,1.605,2.758,0.821,C,target-child directed speech,high
5.535,15.518,3.253,1.605,3.802,2.537,C,target-child directed speech,high
9.928,16.611,3.399,0.134,9.019,2.812,C,target-child directed speech,high
10.759,6.725,5.022,2.926,2.642,2.681,C,target-child directed speech,high
1.422,0.592,2.667,8.882,1.88,0.958,C,target-child directed speech,high
18.533,1.233,14.298,1.141,0.384,0.981,C,target-child directed speech,high
5.266,22.286,13.566,3.527,13.261,1.124,C,target-child directed speech,high
6.999,11.216,3.07,3.573,1.172,4.465,C,target-child directed speech,high
9.013,6.633,2.301,1.782,2.453,0.667,C,target-child directed speech,high
14.054,21.377,1.812,2.2,3.124,4.574,C,target-child directed speech,high
18.167,10.844,6.816,2.703,7.732,0.409,C,target-child directed speech,high
15.885,6.725,0.384,2.194,6.267,3.017,C,target-child directed speech,high
5.999,0.873,3.338,5.489,10.752,0.255,C,target-child directed speech,high
8.928,3.161,0.165,11.216,3.033,0.896,C,target-child directed speech,high
22.927,8.739,3.375,2.246,2.239,0.987,C,target-child directed speech,high
9.745,14.688,1.849,2.606,2.209,0.134,C,target-child directed speech,high
17.984,1.965,3.338,0.18,2.612,4.162,C,target-child directed speech,high
8.464,15.146,1.056,3.207,0.354,1.484,C,target-child directed speech,high
13.59,15.878,5.291,9.935,1.483,3.04,C,target-child directed speech,high
6.914,9.019,4.497,6.685,7.335,0.386,C,target-child directed speech,high
15.238,1.239,6.67,11.262,2.215,0.095,C,target-child directed speech,high
13.224,1.33,9.172,3.292,2.459,1.347,C,target-child directed speech,high
4.619,7.006,0.775,5.724,5.87,0.095,C,target-child directed speech,high
1.324,9.013,0.531,5.489,5.23,1.141,C,target-child directed speech,high
7.549,3.527,0.47,2.102,1.019,1.004,C,target-child directed speech,high
4.436,9.379,3.07,9.562,8.257,1.05,C,target-child directed speech,high
15.97,1.147,1.629,12.589,2.215,0.615,C,target-child directed speech,high
11.393,1.605,6.975,3.475,7.799,0.392,C,target-child directed speech,high
9.66,7.64,1.507,3.292,5.23,0.392,C,target-child directed speech,high
2.239,15.97,19.729,6.914,2.154,2.36,C,target-child directed speech,high
12.308,2.789,10.087,0.918,1.568,3.407,C,target-child directed speech,high
7.182,0.043,0.446,0.958,4.534,4.299,C,target-child directed speech,high
8.281,12.864,5.291,1.828,7.884,2.606,C,target-child directed speech,high
7.549,10.112,3.07,3.429,5.779,1.971,C,target-child directed speech,high
31.995,5.077,10.148,9.15,3.399,0.34,C,target-child directed speech,high
0.226,6.816,11.393,2.239,3.253,1.004,C,target-child directed speech,high
14.603,9.654,2.337,0.134,3.063,1.576,C,target-child directed speech,high
10.478,3.612,0.934,9.471,1.568,3.184,C,target-child directed speech,high
6.548,13.688,7.366,5.214,1.605,2.262,C,target-child directed speech,high
16.885,0.866,8.83,5.352,7.121,1.742,C,target-child directed speech,high
10.844,0.873,22.866,1.88,2.276,3.825,C,target-child directed speech,high
2.52,4.986,5.535,2.926,3.588,5.512,C,target-child directed speech,high
7.915,11.393,4.741,0.827,6.298,4.093,C,target-child directed speech,high
18.899,4.351,3.985,1.324,4.436,0.226,C,target-child directed speech,high
12.492,1.233,4.558,0.043,5.083,2.743,C,target-child directed speech,high
15.238,1.965,2.642,4.619,2.087,2.04,C,target-child directed speech,high
7.915,11.674,3.802,1.788,2.575,2.537,C,target-child directed speech,high
16.885,0.049,9.684,2.246,4.931,1.05,C,target-child directed speech,high
51.035,7.006,3.521,4.757,0.134,1.324,C,target-child directed speech,high
5.999,11.308,4.229,0.598,3.07,2.88,C,target-child directed speech,high
4.351,9.837,4.29,8.922,5.992,3.115,C,target-child directed speech,high
1.873,4.711,2.728,0.455,5.297,3.361,C,target-child directed speech,high
13.59,17.709,0.14,5.718,3.375,0.523,C,target-child directed speech,high
12.04,18.448,2.825,4.345,5.419,2.697,C,target-child directed speech,high
16.251,4.168,4.497,1.416,3.527,1.622,C,target-child directed speech,high
1.141,19.54,4.839,1.782,3.246,1.988,C,target-child directed speech,high
14.054,3.887,2.606,0.317,6.09,0.157,C,target-child directed speech,high
35.742,5.352,8.684,4.162,2.246,1.095,C,target-child directed speech,high
17.715,5.907,5.718,1.925,3.857,3.681,C,target-child directed speech,high
7.28,2.612,0.714,2.612,3.491,2.246,C,target-child directed speech,high
11.857,6.267,9.807,3.567,1.483,0.85,C,target-child directed speech,high
2.887,9.288,2.948,2.834,2.459,3.201,C,target-child directed speech,high
14.771,5.374,3.05,5.699,1.694,,A2,target-child directed speech,high
12.705,2.146,3.695,1.825,1.156,,A2,target-child directed speech,high
7.798,18.869,5.516,0.921,0.006,,A2,target-child directed speech,high
25.489,1.986,6.709,0.566,2.361,,A2,target-child directed speech,high
8.702,0.919,3.179,3.76,1.586,,A2,target-child directed speech,high
20.195,5.826,6.119,9.055,4.772,,A2,target-child directed speech,high
9.636,7.118,11.056,2.342,4.505,,A2,target-child directed speech,high
15.447,3.084,10.983,5.764,0.424,,A2,target-child directed speech,high
6.795,3.373,11.069,0.661,4.298,,A2,target-child directed speech,high
0.05,17.547,1.715,5.955,1.448,,A2,target-child directed speech,high
0.566,0.467,8.96,14.674,0.674,,A2,target-child directed speech,high
9.089,0.76,3.825,4.182,0.898,,A2,target-child directed speech,high
3.437,4.892,1.543,8.766,2.619,,A2,target-child directed speech,high
20.84,9.799,2.417,4.793,0.803,,A2,target-child directed speech,high
24.714,4.018,5.632,2.826,1.75,,A2,target-child directed speech,high
6.278,1.857,4.526,0.209,0.953,,A2,target-child directed speech,high
4.698,1.47,0.48,11.25,0.372,,A2,target-child directed speech,high
0.08,1.048,0.351,3.052,0.953,,A2,target-child directed speech,high
21.615,3.114,5.331,1.276,5.107,,A2,target-child directed speech,high
15.158,3.954,1.845,0.209,4.892,,A2,target-child directed speech,high
22.132,1.629,7.712,0.534,0.932,,A2,target-child directed speech,high
17.126,5.925,4.914,1.694,2.675,,A2,target-child directed speech,high
5.762,8.96,1.169,1.922,1.319,,A2,target-child directed speech,high
23.81,18.159,3.149,9.38,2.417,,A2,target-child directed speech,high
2.533,8.021,0.467,8.088,6.515,,A2,target-child directed speech,high
11.026,9.442,4.612,1.436,2.899,,A2,target-child directed speech,high
11.284,14.9,4.427,3.857,3.816,,A2,target-child directed speech,high
8.702,5.99,4.096,9.283,1.651,,A2,target-child directed speech,high
15.158,3.373,6.666,2.081,2.383,,A2,target-child directed speech,high
15.447,4.569,3.609,9.765,0.631,,A2,target-child directed speech,high
11.284,11.573,0.08,6.536,1.986,,A2,target-child directed speech,high
17.771,15.61,4.182,2.6,0.05,,A2,target-child directed speech,high
2.404,5.116,5.947,12.541,5.955,,A2,target-child directed speech,high
8.185,6.278,5.245,2.501,4.246,,A2,target-child directed speech,high
6.149,15.094,7.841,6.635,0.424,,A2,target-child directed speech,high
2.275,14.866,5.589,2.987,0.136,,A2,target-child directed speech,high
4.957,3.342,12.231,2.019,4.225,,A2,target-child directed speech,high
0.854,8.314,11.413,0.984,3.782,,A2,target-child directed speech,high
15.417,8.702,4.053,1.05,2.641,,A2,target-child directed speech,high
16.609,1.048,0.265,5.955,2.977,,A2,target-child directed speech,high
4.083,3.308,3.751,5.568,0.91,,A2,target-child directed speech,high
20.225,9.442,7.539,14.995,0.101,,A2,target-child directed speech,high
7.311,6.472,3.48,7.378,2.275,,A2,target-child directed speech,high
0.308,5.409,12.261,0.661,1.737,,A2,target-child directed speech,high
9.894,5.116,0.523,8.699,3.373,,A2,target-child directed speech,high
5.374,9.347,7.281,3.859,2.942,,A2,target-child directed speech,high
6.666,5.473,9.98,9.507,3.407,,A2,target-child directed speech,high
2.146,7.247,4.311,2.116,5.107,,A2,target-child directed speech,high
2.792,13.381,11.314,1.954,5.482,,A2,target-child directed speech,high
9.119,22.485,8.228,2.533,0.738,,A2,target-child directed speech,high
9.377,9.541,6.721,3.986,3.459,,A2,target-child directed speech,high
14.771,10.346,4.268,1.825,1.07,,A2,target-child directed speech,high
25.747,2.18,0.08,1.05,1.586,,A2,target-child directed speech,high
7.281,5.344,2.017,1.694,1.19,,A2,target-child directed speech,high
34.042,6.571,10.94,2.436,0.588,,A2,target-child directed speech,high
4.083,9.571,1.513,5.632,0.359,,A2,target-child directed speech,high
7.798,5.086,1.9,7.507,4.806,,A2,target-child directed speech,high
13.768,4.083,4.397,3.375,3.385,,A2,target-child directed speech,high
5.473,14.965,10.367,0.144,4.449,,A2,target-child directed speech,high
6.894,6.248,14.556,7.118,2.697,,A2,target-child directed speech,high
14.254,0.437,2.89,7.733,0.179,,A2,target-child directed speech,high
2.017,10.832,3.825,1.662,1.104,,A2,target-child directed speech,high
27.198,0.179,3.536,6.28,2.675,,A2,target-child directed speech,high
20.87,2.533,7.453,0.76,0.717,,A2,target-child directed speech,high
8.443,5.279,0.768,0.306,0.996,,A2,target-child directed speech,high
15.158,4.599,5.645,0.725,0.566,,A2,target-child directed speech,high
12.446,7.927,3.192,5.409,0.338,,A2,target-child directed speech,high
21.904,8.249,1.5,2.695,3.157,,A2,target-child directed speech,high
8.732,1.276,6.807,6.312,0.187,,A2,target-child directed speech,high
0.08,0.501,2.718,7.83,1.694,,A2,target-child directed speech,high
9.864,3.988,6.407,8.637,2.404,,A2,target-child directed speech,high
6.119,1.728,1.857,4.438,0.618,,A2,target-child directed speech,high
2.017,4.018,0.222,0.822,5.559,,A2,target-child directed speech,high
9.218,7.346,3.407,5.697,0.588,,A2,target-child directed speech,high
20.096,4.569,5.344,1.726,4.44,,A2,target-child directed speech,high
2.146,9.829,2.06,4.729,2.834,,A2,target-child directed speech,high
20.711,1.242,0.265,6.7,0.2,,A2,target-child directed speech,high
13.996,2.18,4.341,3.34,1.922,,A2,target-child directed speech,high
10.897,20.711,1.47,2.792,0.286,,A2,target-child directed speech,high
3.923,6.666,14.887,11.091,1.651,,A2,target-child directed speech,high
7.41,1.212,4.741,0.532,0.092,,A2,target-child directed speech,high
18.128,3.342,7.324,2.533,1.728,,A2,target-child directed speech,high
12.188,10.088,8.185,1.855,2.352,,A2,target-child directed speech,high
3.407,6.7,7.139,0.306,0.092,,A2,target-child directed speech,high
8.215,23.617,3.437,4.989,2.03,,A2,target-child directed speech,high
5.086,5.181,1.298,4.373,5.172,,A2,target-child directed speech,high
9.347,13.286,1.242,8.247,1.943,,A2,target-child directed speech,high
10.122,8.702,2.103,0.534,4.535,,A2,target-child directed speech,high
9.735,2.662,1.845,0.05,2.568,,A2,target-child directed speech,high
39.853,3.342,8.702,11.316,6.528,,A2,target-child directed speech,high
7.798,11.865,10.294,2.34,3.816,,A2,target-child directed speech,high
18.516,9.283,2.202,7.602,3.73,,A2,target-child directed speech,high
9.993,3.665,10.079,7.862,0.618,,A2,target-child directed speech,high
22.519,2.921,2.404,2.761,3.911,,A2,target-child directed speech,high
9.636,6.988,7.957,2.533,1.061,,A2,target-child directed speech,high
7.539,11.896,9.679,0.984,3.2,,A2,target-child directed speech,high
23.97,4.793,2.159,0.953,1.199,,A2,target-child directed speech,high
14.672,9.829,1.328,6.988,3.222,,A2,target-child directed speech,high
12.834,1.276,1.629,0.015,3.17,,A2,target-child directed speech,high
7.311,5.215,2.417,7.443,1.845,,A2,target-child directed speech,high
2.659,0.838,0.281,1.556,1.675,,A2,speech from FA1,very high
8.432,0.345,7.665,2.964,1.72,,A2,speech from FA1,very high
12.876,2.879,0.736,1.262,2.025,,A2,speech from FA1,very high
5.32,1.495,2.002,2.34,1.268,,A2,speech from FA1,very high
3.644,11.764,4.679,2.844,0.627,,A2,speech from FA1,very high
9.042,1.79,4.411,0.38,0.289,,A2,speech from FA1,very high
7.808,13.721,5.586,0.368,0.697,,A2,speech from FA1,very high
11.14,5.076,0.736,4.358,0.625,,A2,speech from FA1,very high
7.634,0.58,6.163,1.11,1.683,,A2,speech from FA1,very high
4.334,3.292,6.587,1.225,0.093,,A2,speech from FA1,very high
2.471,2.964,0.641,2.072,0.666,,A2,speech from FA1,very high
10.966,1.26,0.907,3.724,1.963,,A2,speech from FA1,very high
10.638,3.748,3.363,0.089,1.814,,A2,speech from FA1,very high
17.631,0.805,1.503,3.666,1.149,,A2,speech from FA1,very high
1.532,3.152,0.611,2.598,1.581,,A2,speech from FA1,very high
3.161,5.827,2.972,0.711,1.9,,A2,speech from FA1,very high
2.33,7.775,1.534,2.527,0.4,,A2,speech from FA1,very high
12.656,2.246,5.584,1.11,0.382,,A2,speech from FA1,very high
3.363,3.644,2.362,2.26,1.597,,A2,speech from FA1,very high
0.345,5.099,4.819,1.509,0.024,,A2,speech from FA1,very high
10.121,6.39,3.771,0.439,1.753,,A2,speech from FA1,very high
0.781,4.71,0.5,2.002,0.056,,A2,speech from FA1,very high
5.897,1.345,0.203,3.199,1.657,,A2,speech from FA1,very high
10.309,6.118,2.66,1.53,2.886,,A2,speech from FA1,very high
1.471,1.612,3.285,1.46,1.775,,A2,speech from FA1,very high
4.395,0.674,0.095,1.295,1.126,,A2,speech from FA1,very high
6.024,5.803,6.478,2.199,1.525,,A2,speech from FA1,very high
2.518,6.226,6.071,0.922,2.01,,A2,speech from FA1,very high
15.847,2.128,1.894,1.999,2.371,,A2,speech from FA1,very high
10.966,0.054,1.018,0.535,0.68,,A2,speech from FA1,very high
10.778,9.591,4.475,0.535,1.769,,A2,speech from FA1,very high
2.363,7.409,0.922,0.253,4.591,,A2,speech from FA1,very high
5.569,5.193,2.269,0.077,2.864,,A2,speech from FA1,very high
6.977,6.578,1.221,0.993,1.548,,A2,speech from FA1,very high
2.8,2.058,1.863,6.531,1.814,,A2,speech from FA1,very high
2.612,5.029,0.515,1.685,2.252,,A2,speech from FA1,very high
1.485,4.325,6.179,2.295,1.704,,A2,speech from FA1,very high
1.11,11.177,1.612,0.697,1.628,,A2,speech from FA1,very high
4.053,1.87,1.157,0.063,0.156,,A2,speech from FA1,very high
8.465,1.978,1.518,2.962,1.18,,A2,speech from FA1,very high
3.865,1.448,2.707,0.533,1.681,,A2,speech from FA1,very high
8.089,2.95,0.001,3.314,0.077,,A2,speech from FA1,very high
7.244,6.038,0.83,3.328,0.674,,A2,speech from FA1,very high
4.677,5.968,7.354,1.978,2.283,,A2,speech from FA1,very high
5.944,0.899,1.08,2.504,0.117,,A2,speech from FA1,very high
4.569,0.289,9.902,0.007,1.659,,A2,speech from FA1,very high
3.912,0.603,2.801,0.509,0.548,,A2,speech from FA1,very high
14.425,6.235,1.814,0.019,1.47,,A2,speech from FA1,very high
0.533,8.981,3.99,2.481,0.908,,A2,speech from FA1,very high
10.811,4.991,5.476,0.04,0.486,,A2,speech from FA1,very high
3.302,3.433,4.411,0.019,1.002,,A2,speech from FA1,very high
3.128,6.188,1.126,2.483,0.275,,A2,speech from FA1,very high
8.619,1.884,1.266,1.589,1.837,,A2,speech from FA1,very high
1.673,1.331,2.254,0.556,1.456,,A2,speech from FA1,very high
12.079,7.868,6.867,0.5,0.024,,A2,speech from FA1,very high
6.32,2.495,2.205,2.903,1.205,,A2,speech from FA1,very high
2.457,4.865,3.74,1.978,1.808,,A2,speech from FA1,very high
2.457,5.944,4.99,0.394,1.509,,A2,speech from FA1,very high
1.518,4.639,2.535,1.8,1.354,,A2,speech from FA1,very high
3.691,0.016,3.3,2.152,1.102,,A2,speech from FA1,very high
7.808,2.879,2.706,0.312,1.088,,A2,speech from FA1,very high
2.236,1.941,0.564,2.14,0.273,,A2,speech from FA1,very high
3.081,10.318,0.781,1.002,0.173,,A2,speech from FA1,very high
3.02,8.009,4.708,1.389,1.744,,A2,speech from FA1,very high
14.472,3.889,1.955,2.645,1.626,,A2,speech from FA1,very high
10.731,8.15,4.38,5.719,0.04,,A2,speech from FA1,very high
7.446,1.659,8.823,0.251,2.793,,A2,speech from FA1,very high
3.504,8.103,1.438,4.991,0.032,,A2,speech from FA1,very high
9.934,8.019,0.126,3.102,0.688,,A2,speech from FA1,very high
9.089,9.098,2.252,0.465,0.322,,A2,speech from FA1,very high
8.901,0.016,4.241,1.579,0.969,,A2,speech from FA1,very high
0.627,5.508,2.316,1.671,0.038,,A2,speech from FA1,very high
9.323,4.287,5.522,0.814,2.315,,A2,speech from FA1,very high
0.674,1.119,2.128,3.947,0.063,,A2,speech from FA1,very high
0.875,2.762,3.582,0.652,0.555,,A2,speech from FA1,very high
6.071,5.686,0.14,3.044,1.057,,A2,speech from FA1,very high
1.894,1.026,0.719,0.934,0.062,,A2,speech from FA1,very high
12.984,1.87,0.265,6.529,1.362,,A2,speech from FA1,very high
8.338,7.681,2.441,4.487,2.909,,A2,speech from FA1,very high
1.626,2.753,4.96,5.522,0.946,,A2,speech from FA1,very high
5.381,1.424,3.177,1.086,0.767,,A2,speech from FA1,very high
1.941,4.452,3.098,0.183,2.08,,A2,speech from FA1,very high
7.634,6.094,5.131,1.929,1.526,,A2,speech from FA1,very high
2.612,0.65,0.594,2.682,1.79,,A2,speech from FA1,very high
4.334,9.863,1.517,7.786,0.916,,A2,speech from FA1,very high
1.438,4.7,0.642,3.105,1.618,,A2,speech from FA1,very high
2.973,0.275,1.626,1.096,0.095,,A2,speech from FA1,very high
4.583,3.668,2.893,1.037,1.323,,A2,speech from FA1,very high
7.775,2.387,2.315,1.683,1.305,,A2,speech from FA1,very high
0.861,0.439,2.221,4.935,1.681,,A2,speech from FA1,very high
7.118,0.204,0.547,3.537,0.515,,A2,speech from FA1,very high
7.915,11.037,2.706,3.959,0.455,,A2,speech from FA1,very high
2.096,0.03,2.706,1.286,0.149,,A2,speech from FA1,very high
4.02,4.686,1.456,2.776,0.134,,A2,speech from FA1,very high
4.428,3.715,3.38,0.195,0.179,,A2,speech from FA1,very high
8.385,5.343,7.135,2.178,1.229,,A2,speech from FA1,very high
13.487,9.075,2.972,5.24,0.517,,A2,speech from FA1,very high
18.274,1.978,3.801,3.713,0.007,,A2,speech from FA1,very high
5.508,1.213,1.988,1.614,2.072,,A2,speech from FA1,very high
13.721,4.405,2.942,5.029,0.079,,A2,speech from FA1,very high
5.452,1.119,3.097,6.599,0.947,1.089,A3,speech from FA1,very high
14.284,14.58,5.81,1.594,0.401,0.484,A3,speech from FA1,very high
8.914,4.946,2.565,3.074,0.539,0.464,A3,speech from FA1,very high
5.505,5.748,4.037,6.755,1.696,0.161,A3,speech from FA1,very high
2.955,1.834,2.742,0.105,0.335,0.211,A3,speech from FA1,very high
1.249,4.471,14.199,1.275,0.229,1.551,A3,speech from FA1,very high
6.676,11.069,3.962,2.978,0.17,1.801,A3,speech from FA1,very high
10.617,8.914,2.756,1.917,1.075,3.646,A3,speech from FA1,very high
6.679,1.252,4.267,2.193,2.756,0.521,A3,speech from FA1,very high
1.146,1.758,2.369,2.263,1.43,0.038,A3,speech from FA1,very high
3.59,1.811,1.394,2.636,2.618,2.12,A3,speech from FA1,very high
3.114,0.876,3.008,2.246,1.332,0.477,A3,speech from FA1,very high
4.764,2.503,5.008,0.427,3.013,2.825,A3,speech from FA1,very high
4.92,4.787,2.405,4.578,3.998,1.568,A3,speech from FA1,very high
0.929,1.009,1.66,2.316,0.548,1.019,A3,speech from FA1,very high
4.281,2.981,2.423,5.402,0.215,0.71,A3,speech from FA1,very high
0.344,7.211,5.917,0.241,1.195,2.04,A3,speech from FA1,very high
0.45,0.215,0.823,0.49,5.842,2.895,A3,speech from FA1,very high
2.632,2.685,3.856,4.241,0.25,3.939,A3,speech from FA1,very high
5.03,2.503,2.086,0.105,3.629,1.877,A3,speech from FA1,very high
2.845,5.775,2.848,1.129,3.265,4.002,A3,speech from FA1,very high
4.547,3.327,6.8,3.297,0.259,0.025,A3,speech from FA1,very high
6.676,5.721,1.749,9.286,0.566,0.743,A3,speech from FA1,very high
0.773,1.275,2.189,2.858,2.804,1.668,A3,speech from FA1,very high
4.338,4.654,3.398,0.427,3.833,2.449,A3,speech from FA1,very high
2.792,3.141,0.153,0.823,2.446,0.986,A3,speech from FA1,very high
6.786,0.637,5.611,2.356,4.826,0.078,A3,speech from FA1,very high
0.184,1.807,1.639,5.811,1.816,1.002,A3,speech from FA1,very high
8.967,5.452,2.933,0.042,1.541,1.86,A3,speech from FA1,very high
1.252,9.788,4.335,3.646,0.849,1.392,A3,speech from FA1,very high
11.042,1.678,2.384,3.035,1.554,0.667,A3,speech from FA1,very high
0.078,4.707,3.859,4.697,2.871,0.361,A3,speech from FA1,very high
0.614,9.203,0.202,6.676,5.863,2.024,A3,speech from FA1,very high
4.973,4.547,3.962,2.313,2.428,1.239,A3,speech from FA1,very high
2.636,0.61,2.831,3.367,1.172,1.275,A3,speech from FA1,very high
3.38,10.803,1.107,3.035,2.836,0.773,A3,speech from FA1,very high
17.746,2.1,0.131,2.353,1.332,3.137,A3,speech from FA1,very high
2.902,1.013,6.023,4.015,3.865,0.291,A3,speech from FA1,very high
14.181,3.909,1.178,0.986,0.206,1.365,A3,speech from FA1,very high
8.006,5.984,1.731,4.162,1.781,2.951,A3,speech from FA1,very high
5.881,1.226,10.507,6.729,4.693,0.527,A3,speech from FA1,very high
3.856,0.344,0.738,1.877,0.392,0.058,A3,speech from FA1,very high
0.983,5.562,8.559,0.224,1.195,1.691,A3,speech from FA1,very high
1.302,1.515,5.686,4.813,0.002,0.311,A3,speech from FA1,very high
4.335,2.765,0.06,0.437,1.736,0.713,A3,speech from FA1,very high
4.069,2.047,3.114,2.339,1.589,0.547,A3,speech from FA1,very high
8.914,4.654,2.706,0.996,2.751,0.477,A3,speech from FA1,very high
7.371,4.627,0.912,2.862,2.281,0.151,A3,speech from FA1,very high
12.798,1.891,0.543,2.769,1.931,0.923,A3,speech from FA1,very high
2.05,2.529,5.895,2.503,0.814,1.86,A3,speech from FA1,very high
3.058,7.158,2.419,3.952,0.144,0.098,A3,speech from FA1,very high
7.158,0.401,2.703,1.571,0.539,2.024,A3,speech from FA1,very high
2.526,3.38,1.554,5.625,2.206,0.554,A3,speech from FA1,very high
3.593,9.123,0.22,1.262,4.343,0.048,A3,speech from FA1,very high
8.431,2.822,5.668,1.555,3.442,0.251,A3,speech from FA1,very high
2.685,1.914,7.868,0.583,1.128,0.148,A3,speech from FA1,very high
0.823,1.97,1.532,1.581,3.593,0.77,A3,speech from FA1,very high
3.114,0.078,8.275,1.927,0.344,1.611,A3,speech from FA1,very high
11.947,1.651,1.142,0.876,0.167,0.537,A3,speech from FA1,very high
3.646,0.72,3.558,0.427,4.223,0.607,A3,speech from FA1,very high
7.371,4.255,2.224,1.478,4.959,0.105,A3,speech from FA1,very high
12.262,2.902,3.629,3.935,2.215,3.074,A3,speech from FA1,very high
6.303,1.146,3.15,3.111,1.772,0.374,A3,speech from FA1,very high
3.487,10.244,2.352,0.184,2.414,3.064,A3,speech from FA1,very high
4.654,3.646,4.317,4.228,0.809,3.35,A3,speech from FA1,very high
4.015,3.749,4.728,8.621,0.654,3.237,A3,speech from FA1,very high
2.206,2.818,7.442,1.688,0.521,1.388,A3,speech from FA1,very high
4.175,4.764,2.543,1.053,0.787,3.088,A3,speech from FA1,very high
6.09,3.035,0.046,5.083,1.656,0.238,A3,speech from FA1,very high
10.35,8.595,6.803,1.408,2.378,1.574,A3,speech from FA1,very high
10.347,8.329,0.507,0.65,1.332,0.085,A3,speech from FA1,very high
8.488,1.438,0.628,4.923,0.392,2.795,A3,speech from FA1,very high
15.352,2.871,1.39,0.068,2.467,1.561,A3,speech from FA1,very high
0.507,5.478,3.806,6.36,3.62,0.49,A3,speech from FA1,very high
13.699,1.704,12.638,1.199,2.827,0.268,A3,speech from FA1,very high
14.394,9.818,0.472,6.147,0.223,1.249,A3,speech from FA1,very high
3.802,6.223,0.401,2.18,1.133,1.581,A3,speech from FA1,very high
0.827,11.76,3.15,2.13,1.736,0.81,A3,speech from FA1,very high
0.401,2.662,0.454,2.845,0.88,0.464,A3,speech from FA1,very high
